t	t_ros	pos_x	pos_y	pos_z	var_pos_x	var_pos_y	var_pos_z	ori_x	ori_y	ori_z	var_ori_x	var_ori_y	var_ori_z
 1687176808.498489	1687187380.078257	3.797226	-25.012232	-0.773189	0.235465	0.235397	0.212477	-0.001711	-0.012775	2.675892	0.238734	0.234047	0.214626	
 1687176808.802422	1687187380.403871	3.749634	-25.037417	-0.780433	0.237428	0.237186	0.213356	0.007912	-0.015872	2.711041	0.220714	0.219243	0.217752	
 1687176809.113017	1687187380.700470	3.713288	-25.065497	-0.780797	0.234219	0.233942	0.211201	-0.006704	-0.021234	2.729248	0.219703	0.219546	0.216122	
 1687176809.424533	1687187381.008457	3.692648	-25.100643	-0.793185	0.238852	0.238696	0.214072	-0.007240	-0.021824	2.727005	0.225493	0.233347	0.219538	
 1687176809.729366	1687187381.316805	3.641682	-25.100987	-0.814115	0.240736	0.240665	0.214880	-0.014514	-0.025793	2.522551	0.226929	0.235578	0.220518	
 1687176810.033951	1687187381.631761	3.432968	-25.079435	-0.829486	0.235137	0.234868	0.211394	0.009865	-0.022846	2.351029	0.238188	0.247614	0.216573	
 1687176810.336825	1687187381.932193	3.085224	-25.055396	-0.820136	0.241467	0.237153	0.219138	-0.004666	-0.032161	2.319004	0.217612	0.221466	0.215878	
 1687176810.644002	1687187382.221812	2.753244	-25.063105	-0.833441	0.239214	0.239416	0.218041	-0.011013	-0.048046	2.324359	0.220376	0.234515	0.219183	
 1687176810.948567	1687187382.549198	3.049354	-25.111303	-0.840500	0.238093	0.236188	0.226733	-0.011343	-0.052231	2.293353	0.218198	0.260482	0.215954	
 1687176811.253197	1687187382.852675	3.097713	-25.141326	-0.852214	0.286914	0.243550	0.213647	0.000506	-0.049491	2.281739	0.220992	0.299915	0.216070	
 1687176811.563178	1687187383.138364	3.146174	-25.189202	-0.859666	0.238185	0.238261	0.213803	0.001196	-0.037735	2.305532	0.215682	0.328201	0.215147	
 1687176811.872336	1687187383.478697	3.210066	-25.216058	-0.840870	0.239386	0.238971	0.214985	-0.007808	-0.035664	2.322152	0.217042	0.269161	0.219587	
 1687176812.177182	1687187383.752733	3.222742	-25.186581	-0.843312	0.239289	0.238089	0.220428	-0.003343	-0.030260	2.323039	0.220562	0.266416	0.219217	
 1687176812.485637	1687187384.073229	3.250993	-25.178098	-0.851768	0.235928	0.235715	0.213493	0.006145	-0.025086	2.289297	0.214611	0.266445	0.216038	
 1687176812.789687	1687187384.386380	3.236650	-25.159370	-0.853972	0.238490	0.238342	0.214021	0.000392	-0.023121	2.137301	0.217465	0.265330	0.217485	
 1687176813.095282	1687187384.691517	3.215704	-25.170490	-0.863012	0.238938	0.238464	0.213888	0.017667	-0.030301	2.031302	0.214891	0.265724	0.218198	
 1687176813.402943	1687187384.985617	3.235054	-25.212802	-0.839806	0.235045	0.234967	0.211321	0.006443	-0.023657	2.008228	0.240968	0.305173	0.216396	
 1687176813.708320	1687187385.285390	3.260242	-25.261284	-0.828514	0.237670	0.237519	0.213495	0.000142	-0.014874	2.000250	0.219133	0.280489	0.218938	
 1687176814.017992	1687187385.609185	3.271068	-25.297489	-0.831421	0.235869	0.235725	0.212212	-0.005153	-0.011418	1.993977	0.213749	0.236032	0.217762	
 1687176814.323472	1687187385.901016	3.285111	-25.365056	-0.843355	0.238764	0.238502	0.214015	-0.012226	-0.007900	2.004412	0.218233	0.230252	0.219003	
 1687176814.627964	1687187386.222330	3.299145	-25.429904	-0.852049	0.236157	0.236029	0.211989	-0.013514	-0.003825	2.008828	0.230036	0.220333	0.217114	
 1687176814.931875	1687187386.524438	3.303070	-25.498716	-0.851470	0.234681	0.234646	0.211182	-0.007505	-0.002115	2.003414	0.231690	0.213885	0.216359	
 1687176815.235566	1687187386.834385	3.302547	-25.540709	-0.838923	0.233434	0.233297	0.210795	-0.009100	-0.006589	2.010240	0.217897	0.212321	0.215747	
 1687176815.541110	1687187387.143532	3.306177	-25.592230	-0.833790	0.233185	0.233261	0.211157	-0.008484	-0.007806	2.007664	0.220318	0.215989	0.215757	
 1687176815.847643	1687187387.468220	3.313024	-25.657164	-0.832788	0.234644	0.234875	0.211704	-0.009920	0.002242	2.017782	0.219544	0.217943	0.216321	
 1687176816.158227	1687187387.738121	3.289149	-25.721920	-0.835568	0.239809	0.239964	0.214501	-0.008327	0.008398	1.998515	0.223904	0.216329	0.219698	
 1687176816.467608	1687187388.056181	3.249586	-25.758584	-0.826101	0.237751	0.237444	0.213450	-0.012848	0.002770	2.018964	0.219946	0.219009	0.218119	
 1687176816.775200	1687187388.345734	3.241526	-25.822975	-0.810341	0.233697	0.233635	0.211667	-0.015042	-0.012475	2.068129	0.225124	0.212778	0.215654	
 1687176817.081846	1687187388.691825	3.235714	-25.887242	-0.817669	0.237666	0.237769	0.213835	-0.004333	-0.011640	2.018522	0.234235	0.225693	0.218246	
 1687176817.387236	1687187388.963875	3.222604	-25.958416	-0.830481	0.235772	0.235891	0.211991	-0.001351	0.002706	2.015050	0.215028	0.223191	0.216980	
 1687176817.690993	1687187389.286873	3.193529	-26.021605	-0.828664	0.235954	0.236037	0.212021	-0.014494	-0.002595	1.999860	0.214243	0.213927	0.217235	
 1687176817.999693	1687187389.589657	3.172288	-26.101196	-0.819603	0.234661	0.234726	0.211888	0.003235	-0.016997	2.008604	0.231118	0.213129	0.216735	
 1687176818.303796	1687187389.915623	3.162696	-26.207177	-0.826420	0.237947	0.238010	0.213585	-0.000878	-0.012762	2.022486	0.217301	0.239101	0.218822	
 1687176818.608289	1687187390.196912	3.142220	-26.304786	-0.829878	0.235979	0.235986	0.211696	0.000488	-0.010707	1.995697	0.214097	0.224912	0.217390	
 1687176818.911660	1687187390.481965	3.117401	-26.395060	-0.814953	0.233788	0.233918	0.210896	-0.001585	-0.016552	2.000371	0.213198	0.219730	0.216253	
 1687176819.216119	1687187390.790848	3.099192	-26.481675	-0.797641	0.235654	0.236122	0.212836	0.004195	-0.018099	2.008506	0.214931	0.228472	0.217762	
 1687176819.520574	1687187391.102449	3.077523	-26.559050	-0.803521	0.235211	0.235755	0.212396	0.011549	-0.012852	2.003221	0.216508	0.229790	0.216981	
 1687176819.824509	1687187391.400451	3.038908	-26.645397	-0.798445	0.233715	0.233787	0.210643	0.001659	-0.018865	1.959999	0.224710	0.222640	0.215448	
 1687176820.129021	1687187391.720231	2.945010	-26.706993	-0.784061	0.237259	0.237364	0.213026	-0.011563	-0.033396	1.781275	0.216615	0.234796	0.218365	
 1687176820.433109	1687187392.040613	2.865469	-26.775978	-0.768908	0.235102	0.235337	0.212244	0.005497	-0.035705	1.735829	0.221974	0.269427	0.217136	
 1687176820.737845	1687187392.319440	2.822982	-26.859831	-0.773677	0.234550	0.234507	0.211684	0.013304	-0.032840	1.663707	0.216816	0.282778	0.216617	
 1687176821.042932	1687187392.624718	2.796095	-26.944914	-0.784997	0.231289	0.231115	0.209374	0.007468	-0.024507	1.603035	0.229245	0.277509	0.214199	
 1687176821.349259	1687187392.935667	2.769307	-27.032746	-0.799509	0.234760	0.234692	0.211162	0.003909	-0.013573	1.574708	0.218827	0.252494	0.216469	
 1687176821.656072	1687187393.262173	2.751097	-27.115659	-0.804431	0.235197	0.235176	0.211348	0.007568	-0.012030	1.569466	0.214466	0.222673	0.217080	
 1687176821.959581	1687187393.554158	2.738146	-27.190073	-0.792801	0.238619	0.238601	0.214011	-0.023533	-0.015524	1.525595	0.220399	0.221889	0.219579	
 1687176822.263903	1687187393.850721	2.685007	-27.275391	-0.785405	0.222547	0.222605	0.203595	-0.015380	-0.022018	1.317343	0.250836	0.215145	0.208619	
 1687176822.667081	1687187394.281335	2.657003	-27.359208	-0.793444	0.279563	0.279520	0.236584	-0.006469	-0.031646	1.290640	0.270319	0.269718	0.242937	
 1687176823.078341	1687187394.653560	2.661047	-27.430183	-0.803195	0.294187	0.293764	0.244070	0.003728	-0.025857	1.197365	0.253905	0.286385	0.250094	
 1687176823.381670	1687187394.992095	2.663852	-27.518133	-0.804785	0.240845	0.240737	0.215612	0.005681	-0.016827	1.173171	0.221150	0.242056	0.220620	
 1687176823.795139	1687187395.410040	2.672706	-27.582929	-0.787351	0.289429	0.289414	0.241285	-0.009379	-0.026196	1.167714	0.249400	0.253647	0.247748	
 1687176824.098513	1687187395.698919	2.707903	-27.637773	-0.787531	0.242786	0.242771	0.217055	0.032474	-0.019811	1.145169	0.234510	0.252287	0.222517	
 1687176824.404785	1687187395.997974	2.719624	-27.700858	-0.798704	0.236419	0.236441	0.212803	0.034370	-0.007852	0.991582	0.281581	0.222635	0.218046	
 1687176824.716419	1687187396.310990	2.709479	-27.809084	-0.793433	0.238647	0.238754	0.213470	0.015873	-0.003704	0.863354	0.285482	0.214833	0.219089	
 1687176825.021682	1687187396.618383	2.713349	-27.901547	-0.774036	0.239691	0.239607	0.213887	0.000488	-0.001100	0.819064	0.234536	0.215084	0.219355	
 1687176825.325997	1687187396.898878	2.752124	-27.974906	-0.751439	0.230181	0.230192	0.208500	-0.008121	-0.005563	0.799936	0.215740	0.209779	0.213845	
 1687176825.631181	1687187397.230243	2.802186	-28.037434	-0.751384	0.234028	0.234030	0.211075	-0.007157	-0.004495	0.769911	0.222655	0.215125	0.216473	
 1687176825.935868	1687187397.518099	2.849965	-28.100939	-0.760869	0.236784	0.236771	0.212190	-0.014350	0.005556	0.772751	0.222134	0.215491	0.217838	
 1687176826.242326	1687187397.842917	2.886651	-28.176552	-0.757712	0.231034	0.230901	0.208527	-0.021079	-0.005376	0.655805	0.223622	0.210536	0.214051	
 1687176826.545757	1687187398.117649	2.928810	-28.260297	-0.751605	0.235608	0.235681	0.212198	-0.000798	-0.016728	0.536802	0.243275	0.217856	0.217632	
 1687176826.849493	1687187398.442181	2.986015	-28.317006	-0.766537	0.233310	0.233330	0.210802	0.013132	-0.029950	0.471086	0.215115	0.230652	0.216496	
 1687176827.154460	1687187398.758096	3.051535	-28.357708	-0.787833	0.236635	0.236520	0.212773	0.003635	-0.026408	0.419037	0.220784	0.269328	0.218200	
 1687176827.459018	1687187399.054112	3.106330	-28.403528	-0.808019	0.235087	0.235068	0.211206	-0.006026	-0.010771	0.396491	0.213854	0.258988	0.216750	
 1687176827.764750	1687187399.365162	3.152533	-28.457933	-0.798729	0.238662	0.238680	0.213583	-0.017183	-0.005944	0.416167	0.218132	0.223296	0.219259	
 1687176828.073689	1687187399.678525	3.219818	-28.484135	-0.780483	0.233353	0.233332	0.210612	0.003525	-0.016348	0.427353	0.230405	0.215522	0.216118	
 1687176828.378928	1687187399.977139	3.309746	-28.501716	-0.774365	0.234669	0.234696	0.211582	0.016858	-0.023681	0.423610	0.214186	0.229440	0.217452	
 1687176828.686579	1687187400.279317	3.403229	-28.520481	-0.782150	0.235461	0.235486	0.211866	0.008744	-0.017047	0.424383	0.227369	0.246591	0.217673	
 1687176828.991818	1687187400.577031	3.473934	-28.558120	-0.790374	0.238108	0.237995	0.213392	-0.010049	-0.011212	0.431443	0.218516	0.230962	0.219147	
 1687176829.294877	1687187400.870281	3.539693	-28.577666	-0.796052	0.235656	0.235554	0.212107	-0.011426	-0.012610	0.456225	0.219268	0.221231	0.217242	
 1687176829.598564	1687187401.176493	3.608871	-28.594128	-0.801103	0.234277	0.234317	0.211083	0.004379	-0.020009	0.433356	0.219760	0.221772	0.216488	
 1687176829.904488	1687187401.490690	3.682977	-28.617737	-0.809823	0.234136	0.234130	0.210832	0.009163	-0.016896	0.417912	0.213380	0.234364	0.216455	
 1687176830.210231	1687187401.809199	3.757553	-28.658056	-0.810220	0.238469	0.238438	0.213384	-0.014107	-0.010621	0.421239	0.219652	0.231256	0.219103	
 1687176830.518674	1687187402.101272	3.823738	-28.721265	-0.789297	0.237674	0.237536	0.213656	-0.033047	-0.013921	0.410788	0.224569	0.220215	0.219043	
 1687176830.824133	1687187402.395113	3.907692	-28.748034	-0.784687	0.234990	0.234987	0.212337	-0.013975	-0.019400	0.442834	0.270594	0.222626	0.217242	
 1687176831.130653	1687187402.717095	3.993257	-28.767631	-0.796679	0.235713	0.235756	0.212083	0.001632	-0.022437	0.441306	0.223102	0.231026	0.217597	
 1687176831.437966	1687187403.018228	4.079588	-28.790673	-0.812454	0.238039	0.238007	0.213324	-0.002845	-0.018421	0.435975	0.215242	0.238177	0.218873	
 1687176831.741715	1687187403.324168	4.144747	-28.836654	-0.808259	0.235796	0.235660	0.211900	-0.013087	-0.008822	0.447856	0.213667	0.227904	0.217164	
 1687176832.050226	1687187403.623322	4.211411	-28.865685	-0.790794	0.235938	0.235646	0.212566	-0.011764	-0.004889	0.464049	0.222488	0.216539	0.217280	
 1687176832.355209	1687187403.933947	4.287556	-28.882380	-0.781530	0.238747	0.238580	0.214232	-0.035286	-0.013558	0.487141	0.223169	0.216343	0.219313	
 1687176832.659207	1687187404.246507	4.403913	-28.869473	-0.767224	0.235724	0.235724	0.212344	-0.015968	-0.016862	0.656298	0.272323	0.219109	0.217765	
 1687176832.963420	1687187404.567043	4.515847	-28.861446	-0.781896	0.235334	0.235314	0.211526	-0.018007	-0.003379	0.747432	0.224921	0.224111	0.217163	
 1687176833.277336	1687187404.882432	4.600070	-28.867549	-0.794399	0.220076	0.219862	0.201510	-0.021188	0.007070	0.821373	0.219421	0.202477	0.206205	
 1687176833.582782	1687187405.154282	4.669509	-28.899025	-0.800029	0.254001	0.253668	0.223335	-0.014343	0.009679	0.849951	0.255550	0.229132	0.228521	
 1687176833.889155	1687187405.472838	4.729847	-28.938995	-0.800085	0.235779	0.235408	0.212518	-0.011416	-0.000228	0.864529	0.228460	0.220795	0.217280	
 1687176834.195840	1687187405.774549	4.787604	-28.972891	-0.796729	0.235621	0.235466	0.212222	-0.027353	0.000085	0.871298	0.223094	0.213574	0.217531	
 1687176834.506540	1687187406.114181	4.844010	-29.013290	-0.799672	0.238723	0.238600	0.213865	-0.030597	0.004273	0.862859	0.264708	0.215544	0.219580	
 1687176834.812222	1687187406.397610	4.889638	-29.043577	-0.807811	0.239061	0.238956	0.213670	-0.018895	0.007749	0.860467	0.283930	0.217853	0.219486	
 1687176835.118503	1687187406.702484	4.937638	-29.075594	-0.800831	0.237114	0.237067	0.212441	-0.005517	0.011282	0.847817	0.242151	0.219846	0.218323	
 1687176835.430079	1687187407.022512	4.979702	-29.102738	-0.782560	0.236240	0.236232	0.212390	-0.014852	0.012408	0.843531	0.217161	0.224078	0.218322	
 1687176835.733788	1687187407.311834	5.015991	-29.140785	-0.770701	0.236649	0.236607	0.212860	-0.021508	0.016328	0.845756	0.230935	0.226275	0.218831	
 1687176836.039220	1687187407.659836	5.040976	-29.136569	-0.781116	0.234299	0.234242	0.211083	-0.017686	0.019755	0.849224	0.248829	0.234638	0.216801	
 1687176836.343312	1687187407.940084	5.069747	-29.126892	-0.788988	0.235891	0.235913	0.211719	-0.012125	0.021650	0.838804	0.238962	0.245071	0.217609	
 1687176836.647733	1687187408.254644	5.101403	-29.118857	-0.791266	0.234860	0.234933	0.211207	-0.015005	0.017208	0.828829	0.225759	0.250717	0.217143	
 1687176836.950869	1687187408.554731	5.128363	-29.117286	-0.782212	0.231543	0.231622	0.209163	-0.029224	0.023481	0.812858	0.229481	0.234978	0.215017	
 1687176837.256725	1687187408.847154	5.153930	-29.131494	-0.777372	0.236601	0.236589	0.212543	-0.021625	0.023794	0.823793	0.278313	0.256822	0.218517	
 1687176837.560160	1687187409.138809	5.177227	-29.117149	-0.765283	0.233492	0.233450	0.210731	-0.039454	0.013318	0.935105	0.250856	0.258736	0.216610	
 1687176837.863880	1687187409.453105	5.237620	-29.089116	-0.775938	0.235201	0.235186	0.211549	-0.031669	0.014308	1.076407	0.330279	0.228853	0.217589	
 1687176838.168013	1687187409.772460	5.281599	-29.070427	-0.783803	0.234711	0.234690	0.211235	-0.022285	0.017332	1.171255	0.291275	0.230679	0.217136	
 1687176838.474394	1687187410.065356	5.318812	-29.095665	-0.797999	0.234887	0.234933	0.211343	-0.001340	0.016941	1.207097	0.250638	0.237069	0.217079	
 1687176838.793183	1687187410.377713	5.338408	-29.131312	-0.799008	0.239135	0.239405	0.214453	0.011175	0.020945	1.227487	0.215559	0.239988	0.219817	
 1687176839.197372	1687187410.790012	5.342259	-29.167313	-0.787401	0.286967	0.287296	0.240562	-0.003827	0.015759	1.220777	0.252867	0.280989	0.247261	
 1687176839.501625	1687187411.093138	5.349776	-29.194408	-0.788880	0.235409	0.235401	0.212356	-0.007717	0.018527	1.246509	0.214942	0.231234	0.218498	
 1687176839.809057	1687187411.381487	5.437826	-29.193490	-0.805693	0.236914	0.236844	0.212634	0.011379	0.030296	1.486108	0.218460	0.238151	0.218671	
 1687176840.112767	1687187411.706242	5.463069	-29.210822	-0.799584	0.239486	0.239075	0.214793	0.013350	0.025226	1.658953	0.223232	0.269638	0.219701	
 1687176840.419343	1687187411.991814	5.435062	-29.258738	-0.802573	0.236404	0.236414	0.213062	0.002160	0.038339	1.610460	0.222849	0.242719	0.217726	
 1687176840.723165	1687187412.322785	5.437957	-29.323309	-0.797627	0.234825	0.234799	0.212150	0.005432	0.025307	1.591849	0.213126	0.267473	0.217168	
 1687176841.027058	1687187412.624545	5.424644	-29.402235	-0.821111	0.231372	0.231151	0.209246	0.023096	0.040512	1.601683	0.211579	0.232649	0.214239	
 1687176841.336561	1687187412.930892	5.401544	-29.467431	-0.831028	0.235744	0.235783	0.211693	0.011208	0.035561	1.610366	0.235925	0.258683	0.217363	
 1687176841.640827	1687187413.263630	5.378474	-29.525144	-0.826773	0.237675	0.237597	0.213111	0.003215	0.032809	1.713094	0.219712	0.243489	0.218980	
 1687176841.953584	1687187413.528315	5.428852	-29.616792	-0.822647	0.233105	0.232997	0.210353	0.002442	0.029742	1.882661	0.212914	0.231354	0.216108	
 1687176842.258347	1687187413.845290	5.441404	-29.726600	-0.831342	0.243856	0.242528	0.218865	0.027166	0.030953	1.956057	0.221888	0.231117	0.221774	
 1687176842.562515	1687187414.159158	5.422620	-29.827730	-0.819849	0.237074	0.237049	0.212764	0.015025	0.019976	1.997373	0.240670	0.226932	0.217858	
 1687176842.868699	1687187414.444917	5.396438	-29.913160	-0.796559	0.234957	0.234849	0.211701	-0.026126	0.033610	2.097965	0.226846	0.219972	0.217157	
 1687176843.177046	1687187414.764400	5.381573	-30.010946	-0.799340	0.236562	0.236585	0.212481	0.012075	0.034568	2.189733	0.264363	0.255167	0.218050	
 1687176843.480388	1687187415.057173	5.342683	-30.094716	-0.803985	0.236626	0.236550	0.212236	0.014180	0.038121	2.211465	0.224136	0.244705	0.217787	
 1687176843.798830	1687187415.381221	5.291684	-30.160190	-0.806875	0.239145	0.239099	0.214174	0.007812	0.030066	2.252594	0.227225	0.261176	0.219858	
 1687176844.102444	1687187415.701971	5.240993	-30.209893	-0.809728	0.235127	0.235194	0.211964	0.010414	0.030259	2.260946	0.221463	0.238747	0.217709	
 1687176844.408002	1687187416.009505	5.202508	-30.244081	-0.814181	0.232795	0.233028	0.211047	0.007238	0.024514	2.267673	0.219135	0.233428	0.215794	
 1687176844.712639	1687187416.312424	5.159917	-30.290395	-0.816587	0.237686	0.237696	0.213950	0.003600	0.025339	2.265044	0.220346	0.231191	0.218306	
 1687176845.021028	1687187416.624217	5.087262	-30.335263	-0.813645	0.237302	0.237154	0.213045	0.009970	0.029048	2.252484	0.219219	0.236307	0.218099	
 1687176845.329363	1687187416.938517	5.008295	-30.382865	-0.802612	0.236705	0.236652	0.212489	0.010750	0.024862	2.254018	0.220599	0.250324	0.217907	
 1687176845.633216	1687187417.226090	4.948135	-30.429269	-0.792786	0.238895	0.238853	0.214413	0.011029	0.025051	2.255492	0.223985	0.251332	0.219707	
 1687176845.936787	1687187417.525348	4.905163	-30.476946	-0.786010	0.233969	0.233914	0.212025	0.004435	0.029551	2.254095	0.221830	0.257101	0.216528	
 1687176846.242809	1687187417.823962	4.854364	-30.524849	-0.794963	0.231741	0.231717	0.211218	0.009994	0.029603	2.246943	0.214121	0.289198	0.214810	
 1687176846.549062	1687187418.129049	4.780851	-30.587701	-0.802938	0.235314	0.235363	0.211746	0.008578	0.027407	2.251098	0.220022	0.282454	0.216907	
 1687176846.857099	1687187418.449149	4.704547	-30.657997	-0.788314	0.236277	0.236325	0.212289	-0.011772	0.019215	2.247297	0.218781	0.260821	0.217999	
 1687176847.161315	1687187418.753218	4.632173	-30.722618	-0.783200	0.237275	0.237364	0.213266	0.006527	0.020921	2.253171	0.230842	0.243624	0.218677	
 1687176847.468294	1687187419.051901	4.559840	-30.781663	-0.776614	0.236118	0.236201	0.212557	0.007452	0.030843	2.247338	0.217298	0.241929	0.217800	
 1687176847.775551	1687187419.364758	4.483104	-30.813684	-0.780512	0.234795	0.235049	0.211759	0.007651	0.025135	2.243017	0.216164	0.268201	0.216740	
 1687176848.079492	1687187419.671034	4.421802	-30.862714	-0.793698	0.237600	0.237835	0.213591	0.023823	0.017205	2.286876	0.218490	0.253522	0.218553	
 1687176848.386216	1687187419.992939	4.350095	-30.918850	-0.795133	0.236459	0.236379	0.212545	0.013207	0.018258	2.264042	0.247262	0.227587	0.217604	
