t	t_ros	pos_x	pos_y	pos_z	var_pos_x	var_pos_y	var_pos_z	ori_x	ori_y	ori_z	var_ori_x	var_ori_y	var_ori_z	qx	qy	qz	qw
 1687525890.822217	1687525890.769461	9.881803	-28.672643	-1.053760	0.236553	0.236524	0.212307	-0.037859	-0.033206	0.989529	0.329748	0.260706	0.218430	0.023595	0.008774	-0.474951	0.879652
 1687525891.228226	1687525891.172366	9.916230	-28.717293	-1.059259	0.292848	0.292954	0.242642	-0.044948	-0.031977	1.021856	0.345117	0.304252	0.249705	0.024930	0.011784	-0.489114	0.871784
 1687525891.534721	1687525891.479816	9.938496	-28.769151	-1.065315	0.239081	0.239109	0.214158	-0.041617	-0.029999	1.019822	0.329041	0.265256	0.220344	0.023243	0.010839	-0.488211	0.872349
 1687525891.837707	1687525891.781379	9.976470	-28.844173	-1.073896	0.232991	0.233035	0.210059	-0.019399	-0.035027	1.021160	0.297282	0.249220	0.215907	0.020018	-0.000097	-0.488734	0.872203
 1687525892.145174	1687525892.083837	10.025043	-28.902300	-1.083793	0.236975	0.237227	0.212833	-0.018122	-0.038853	1.024786	0.247311	0.260166	0.218383	0.021371	-0.001628	-0.490305	0.871287
 1687525892.549680	1687525892.487701	10.067769	-28.962148	-1.086856	0.291969	0.292262	0.242294	-0.036529	-0.036882	1.015646	0.280649	0.308024	0.249138	0.024990	0.006991	-0.486407	0.873347
 1687525892.955333	1687525892.890536	10.112451	-29.045305	-1.098161	0.292406	0.292491	0.243019	-0.018129	-0.045521	1.015283	0.342733	0.315110	0.250246	0.024293	-0.003144	-0.486152	0.873531
 1687525893.262653	1687525893.194082	10.182861	-29.117639	-1.098412	0.241022	0.241108	0.215576	-0.024371	-0.052717	1.029557	0.249464	0.289159	0.221808	0.028935	-0.002373	-0.492414	0.869877
 1687525893.567065	1687525893.499365	10.254597	-29.219924	-1.111038	0.234074	0.234096	0.210932	-0.010935	-0.053511	1.019606	0.252920	0.290626	0.216997	0.026017	-0.008284	-0.487951	0.872444
 1687525893.872403	1687525893.802485	10.316286	-29.302348	-1.123632	0.236481	0.236537	0.212395	-0.022930	-0.052245	1.038809	0.232771	0.293372	0.218152	0.028362	-0.003015	-0.496421	0.867613
 1687525894.181532	1687525894.106087	10.368469	-29.381047	-1.138096	0.234121	0.234176	0.210709	-0.021613	-0.051448	1.023926	0.248067	0.284819	0.215760	0.027714	-0.003182	-0.489941	0.871309
 1687525894.486451	1687525894.409712	10.421564	-29.452325	-1.150008	0.240713	0.240803	0.215156	-0.021921	-0.053006	1.025157	0.250890	0.288379	0.220326	0.028466	-0.003447	-0.490478	0.870982
 1687525894.797696	1687525894.711284	10.476135	-29.519299	-1.151647	0.236823	0.236846	0.212508	-0.034971	-0.062333	1.004357	0.252700	0.298663	0.217705	0.035722	0.000322	-0.481506	0.875714
 1687525895.205480	1687525895.117644	10.521529	-29.578908	-1.144872	0.287877	0.288049	0.241416	-0.039684	-0.061535	0.968061	0.327521	0.380054	0.247602	0.036452	0.003241	-0.465579	0.884250
 1687525895.516183	1687525895.457073	10.612371	-29.623646	-1.162327	0.240029	0.240369	0.216388	-0.027757	-0.049992	1.053332	0.299855	0.332981	0.220898	0.028578	-0.000568	-0.502748	0.863960
 1687525895.832834	1687525895.760224	10.675659	-29.697807	-1.165976	0.249096	0.249025	0.220558	-0.027975	-0.049982	0.985003	0.275230	0.306163	0.225708	0.028628	0.000507	-0.472946	0.880626
 1687525896.236344	1687525896.164763	10.729640	-29.785547	-1.161892	0.286324	0.286049	0.239968	-0.042652	-0.050362	1.037490	0.312163	0.360877	0.246281	0.032430	0.006033	-0.495987	0.867703
 1687525896.540435	1687525896.466213	10.791343	-29.845364	-1.165144	0.237008	0.236891	0.212865	-0.026119	-0.054465	1.034778	0.343872	0.335105	0.218395	0.030120	-0.002121	-0.494696	0.868541
 1687525896.844933	1687525896.767525	10.848979	-29.888518	-1.162351	0.238731	0.238695	0.214043	-0.033308	-0.052503	1.008465	0.282823	0.357945	0.219557	0.031022	0.001896	-0.483285	0.874911
 1687525897.150405	1687525897.070418	10.895761	-29.942744	-1.159625	0.234936	0.234878	0.211548	-0.030829	-0.050557	0.995247	0.318433	0.369823	0.216862	0.029563	0.001476	-0.477472	0.878148
 1687525897.454832	1687525897.372834	10.941131	-29.992449	-1.152834	0.238787	0.238739	0.213890	-0.041285	-0.052497	1.008704	0.315793	0.375890	0.219507	0.032944	0.005385	-0.483445	0.874738
 1687525897.761051	1687525897.674677	10.987690	-30.034870	-1.149039	0.233909	0.233913	0.210843	-0.040013	-0.052719	1.010077	0.357839	0.372754	0.216528	0.032737	0.004751	-0.484038	0.874422
 1687525898.069182	1687525897.982970	11.039539	-30.075273	-1.148708	0.238585	0.238538	0.213955	-0.047895	-0.051753	0.990638	0.358715	0.383535	0.219649	0.034135	0.008766	-0.475562	0.878976
 1687525898.372807	1687525898.285975	11.091977	-30.135770	-1.163599	0.236958	0.236917	0.212858	-0.028997	-0.047806	0.993706	0.418048	0.396881	0.218511	0.027917	0.001350	-0.476780	0.878578
 1687525898.678035	1687525898.589920	11.142114	-30.198585	-1.168154	0.236734	0.236716	0.212475	-0.036119	-0.044406	0.996119	0.308522	0.370808	0.218217	0.028125	0.005256	-0.477878	0.877960
 1687525898.985559	1687525898.891465	11.182683	-30.260214	-1.160088	0.234521	0.234535	0.211288	-0.039398	-0.037319	0.986983	0.336159	0.345612	0.217077	0.025758	0.008508	-0.473853	0.880186
 1687525899.389844	1687525899.393518	11.237515	-30.316556	-1.159953	0.293380	0.293272	0.243191	-0.046324	-0.040139	0.997350	0.389150	0.350733	0.250013	0.028694	0.010740	-0.478446	0.877582
 1687525899.701885	1687525899.696088	11.288016	-30.394523	-1.163880	0.237083	0.237011	0.213363	-0.038630	-0.037921	0.977577	0.392981	0.328946	0.219039	0.025803	0.008148	-0.469708	0.882407
 1687525900.005089	1687525899.999334	11.332399	-30.471956	-1.168456	0.240435	0.240388	0.215183	-0.048156	-0.028239	0.983963	0.355178	0.325754	0.221053	0.023813	0.014551	-0.472489	0.880895
 1687525900.408860	1687525900.406289	11.376571	-30.540511	-1.179220	0.291783	0.291598	0.242447	-0.035837	-0.026372	0.970699	0.458231	0.321542	0.249491	0.020019	0.009696	-0.466611	0.884183
 1687525900.714910	1687525900.714485	11.424460	-30.610924	-1.186729	0.238473	0.238480	0.214215	-0.034529	-0.028509	0.974520	0.340436	0.279438	0.219951	0.020675	0.008580	-0.468307	0.883282
 1687525901.020341	1687525901.015899	11.471256	-30.693955	-1.195571	0.235427	0.235443	0.211875	-0.035337	-0.021807	0.967518	0.332263	0.285680	0.217595	0.017867	0.010569	-0.465180	0.884972
 1687525901.423569	1687525901.419913	11.510550	-30.778368	-1.196168	0.288302	0.288315	0.240757	-0.035588	-0.013712	0.969694	0.369742	0.292347	0.247653	0.014358	0.012547	-0.466096	0.884529
 1687525901.726589	1687525901.724048	11.545389	-30.852937	-1.192532	0.236883	0.236891	0.212856	-0.026777	-0.017408	0.971204	0.331780	0.237395	0.218969	0.013945	0.007778	-0.466784	0.884227
 1687525902.129861	1687525902.126289	11.592799	-30.937041	-1.192732	0.291847	0.292040	0.242819	-0.046965	-0.013849	0.991946	0.328863	0.279725	0.250101	0.017262	0.017356	-0.475888	0.879165
 1687525902.436851	1687525902.434025	11.626387	-31.023781	-1.201780	0.236034	0.236058	0.212253	-0.041208	-0.012904	0.992532	0.420430	0.240967	0.218441	0.015482	0.015045	-0.476151	0.879098
 1687525902.739856	1687525902.735977	11.653069	-31.122069	-1.212089	0.239732	0.239765	0.214297	-0.037143	-0.011305	0.992672	0.383152	0.239616	0.220551	0.013813	0.013638	-0.476209	0.879118
 1687525903.052221	1687525903.040636	11.680405	-31.217583	-1.216754	0.234497	0.234522	0.210856	-0.039325	-0.016128	0.996229	0.344466	0.230352	0.217036	0.016476	0.013420	-0.477801	0.878211
 1687525903.358936	1687525903.343160	11.735354	-31.331147	-1.212346	0.242141	0.242186	0.216105	-0.048908	-0.019523	1.005196	0.359961	0.247121	0.222504	0.020330	0.016726	-0.481746	0.875915
 1687525903.667214	1687525903.649573	11.783822	-31.431111	-1.225480	0.237034	0.237098	0.212792	-0.041420	-0.020119	1.001716	0.411094	0.253142	0.218958	0.018765	0.013335	-0.480234	0.876838
 1687525903.975666	1687525903.952332	11.834722	-31.530428	-1.234205	0.235613	0.235644	0.211490	-0.039786	-0.022524	1.004251	0.357245	0.251213	0.217576	0.019443	0.012016	-0.481361	0.876225
 1687525904.382230	1687525904.355551	11.892362	-31.641331	-1.227274	0.295904	0.295932	0.243970	-0.069765	-0.028669	1.017223	0.399904	0.297154	0.251553	0.029493	0.023482	-0.487055	0.872557
 1687525904.687771	1687525904.660301	11.943335	-31.732229	-1.242295	0.237610	0.237603	0.213554	-0.040232	-0.029935	1.012795	0.575584	0.288485	0.219963	0.022841	0.010330	-0.485141	0.874077
 1687525905.000768	1687525904.963879	11.998307	-31.825988	-1.256288	0.236745	0.236809	0.212586	-0.045846	-0.031682	1.002252	0.361565	0.289173	0.218903	0.024899	0.012492	-0.480545	0.876527
 1687525905.306585	1687525905.269771	12.061020	-31.912669	-1.264241	0.239505	0.239564	0.214141	-0.040121	-0.035838	1.010169	0.399284	0.299827	0.220568	0.025382	0.008883	-0.484021	0.874643
 1687525905.611883	1687525905.571486	12.121180	-31.997441	-1.267966	0.239038	0.239134	0.213943	-0.034661	-0.037254	1.004376	0.372691	0.323218	0.220278	0.024664	0.006223	-0.481472	0.876092
 1687525906.018126	1687525905.981323	12.176601	-32.076378	-1.272653	0.291793	0.292004	0.242171	-0.036916	-0.041153	1.009889	0.380750	0.370353	0.249666	0.026931	0.006199	-0.483906	0.874683
 1687525906.423517	1687525906.384533	12.231671	-32.156779	-1.273479	0.286108	0.286256	0.239584	-0.035412	-0.038370	1.005988	0.389023	0.386358	0.246559	0.025338	0.006263	-0.482184	0.875681
 1687525906.729706	1687525906.688161	12.290106	-32.227650	-1.272976	0.237865	0.237954	0.213160	-0.037058	-0.043114	1.016456	0.339207	0.331784	0.219711	0.027842	0.005695	-0.486782	0.873061
 1687525907.136596	1687525907.093767	12.365557	-32.313801	-1.275941	0.294158	0.294351	0.243268	-0.036996	-0.050223	1.006192	0.395425	0.403341	0.251082	0.030909	0.004096	-0.482313	0.875444
 1687525907.541409	1687525907.496918	12.426828	-32.388349	-1.277807	0.296120	0.296339	0.244656	-0.036924	-0.048990	0.988267	0.405808	0.464142	0.252542	0.030312	0.004634	-0.474444	0.879752
 1687525907.849703	1687525907.802706	12.492072	-32.486926	-1.278815	0.239880	0.239965	0.214702	-0.035545	-0.046952	0.994676	0.350456	0.395637	0.221365	0.029103	0.004417	-0.477247	0.878276
 1687525908.155814	1687525908.106486	12.557564	-32.578842	-1.282409	0.239299	0.239357	0.214140	-0.036342	-0.049009	0.994683	0.346458	0.388788	0.220676	0.030197	0.004276	-0.477260	0.878233
 1687525908.459342	1687525908.409290	12.629730	-32.661089	-1.287569	0.238489	0.238507	0.213414	-0.038304	-0.049528	0.995954	0.349768	0.399708	0.219884	0.030895	0.004995	-0.477832	0.877894
 1687525908.763912	1687525908.711616	12.700447	-32.738482	-1.291581	0.236588	0.236580	0.212132	-0.039167	-0.043897	0.994615	0.356215	0.396041	0.218463	0.028624	0.006738	-0.477232	0.878285
 1687525909.167683	1687525909.116833	12.774774	-32.815193	-1.292544	0.286286	0.286176	0.239627	-0.044239	-0.045189	1.005822	0.402720	0.405482	0.246941	0.030448	0.008488	-0.482175	0.875504
 1687525909.572421	1687525909.523006	12.842439	-32.890758	-1.293808	0.293269	0.293124	0.243437	-0.048908	-0.050947	0.981817	0.448648	0.422459	0.250947	0.033979	0.009553	-0.471683	0.881062
 1687525909.877034	1687525909.824873	12.888362	-32.970490	-1.294437	0.239314	0.239293	0.214487	-0.044087	-0.048887	0.964728	0.432469	0.414524	0.221040	0.031869	0.008186	-0.464101	0.885171
 1687525910.185118	1687525910.128470	12.953620	-33.044977	-1.303366	0.237542	0.237557	0.212873	-0.038895	-0.046347	1.000901	0.388614	0.393260	0.219339	0.029654	0.005941	-0.479997	0.876749
 1687525910.588604	1687525910.533352	13.020803	-33.123994	-1.293600	0.295884	0.295865	0.243963	-0.056487	-0.044042	0.979885	0.397608	0.416838	0.251607	0.032707	0.014554	-0.470822	0.881502
 1687525910.895269	1687525910.834936	13.073449	-33.195732	-1.298768	0.235102	0.235066	0.211612	-0.051432	-0.056962	0.971137	0.465787	0.357659	0.217992	0.037173	0.009446	-0.467015	0.883417
 1687525911.199426	1687525911.159653	13.127907	-33.276549	-1.296598	0.238646	0.238658	0.214203	-0.061024	-0.049578	0.975408	0.429072	0.433984	0.220695	0.036178	0.015333	-0.468905	0.882374
 1687525911.505878	1687525911.463229	13.198576	-33.356173	-1.329617	0.236137	0.236175	0.211835	-0.013436	-0.032249	1.009105	0.474350	0.373453	0.218206	0.017361	-0.001914	-0.483437	0.875205
 1687525911.809862	1687525911.768275	13.253751	-33.440034	-1.332603	0.238616	0.238852	0.213841	-0.038021	-0.032210	0.991780	0.236711	0.284656	0.219800	0.023205	0.009056	-0.475936	0.879127
 1687525912.218022	1687525912.174037	13.316760	-33.525852	-1.329986	0.290210	0.290186	0.241810	-0.041681	-0.029979	1.008698	0.378157	0.330241	0.248930	0.023189	0.011000	-0.483352	0.875050
 1687525912.521816	1687525912.481535	13.369495	-33.605425	-1.327714	0.241363	0.241323	0.215918	-0.037213	-0.028485	0.984796	0.358798	0.286362	0.222206	0.021343	0.009662	-0.472844	0.880835
 1687525912.826167	1687525912.785265	13.429548	-33.680386	-1.330453	0.234215	0.234220	0.211068	-0.036333	-0.029267	0.985716	0.320611	0.271844	0.217252	0.021484	0.009080	-0.473251	0.880619
 1687525913.229281	1687525913.189222	13.485562	-33.754124	-1.345046	0.290618	0.290735	0.241817	-0.041130	-0.030057	0.970972	0.367226	0.317311	0.249206	0.022883	0.011174	-0.466760	0.884017
 1687525913.635688	1687525913.593324	13.548271	-33.833684	-1.347581	0.295312	0.295306	0.244323	-0.051914	-0.027296	0.980290	0.393137	0.321900	0.251872	0.024254	0.016474	-0.470864	0.881718
 1687525913.942503	1687525913.896932	13.590736	-33.910483	-1.342418	0.240855	0.240826	0.215377	-0.044798	-0.022809	0.974779	0.418815	0.277915	0.221848	0.020562	0.014448	-0.468399	0.883160
 1687525914.249453	1687525914.199332	13.633405	-33.991021	-1.340465	0.239314	0.239341	0.214238	-0.038351	-0.025124	0.986234	0.368529	0.259764	0.220690	0.020139	0.010943	-0.473461	0.880516
 1687525914.555946	1687525914.501598	13.680499	-34.072269	-1.341664	0.237392	0.237458	0.212772	-0.037362	-0.025838	0.987346	0.327655	0.262607	0.219184	0.020225	0.010328	-0.473954	0.880257
 1687525914.865743	1687525914.805558	13.736695	-34.160223	-1.341582	0.239537	0.239613	0.214079	-0.038519	-0.026942	0.985858	0.326547	0.267200	0.220491	0.020977	0.010591	-0.473306	0.880585
 1687525915.272362	1687525915.209524	13.780067	-34.231184	-1.339035	0.294004	0.294140	0.243248	-0.031208	-0.034296	0.974252	0.371725	0.305100	0.250889	0.022453	0.005761	-0.468199	0.883319
 1687525915.576361	1687525915.511914	13.834470	-34.312092	-1.345243	0.238383	0.238492	0.213734	-0.019368	-0.026246	0.991204	0.291102	0.291255	0.220222	0.016148	0.002278	-0.475610	0.879505
 1687525915.879798	1687525915.814908	13.883033	-34.378700	-1.333268	0.237190	0.237289	0.212990	-0.059778	-0.028083	0.992703	0.248462	0.260856	0.219307	0.026571	0.019592	-0.476330	0.878647
 1687525916.283503	1687525916.239513	13.925532	-34.447047	-1.338314	0.291013	0.290978	0.241966	-0.056839	-0.026728	0.994690	0.500519	0.307800	0.249516	0.025296	0.018598	-0.477192	0.878238
 1687525916.586754	1687525916.543335	13.983672	-34.525786	-1.341364	0.235763	0.235753	0.212058	-0.040077	-0.027891	0.990062	0.418254	0.264659	0.218494	0.021787	0.011007	-0.475163	0.879559
 1687525916.892326	1687525916.847360	14.029038	-34.607384	-1.353549	0.236330	0.236369	0.212345	-0.033371	-0.021969	0.968748	0.332747	0.269642	0.218672	0.017488	0.009650	-0.465724	0.884705
 1687525917.194927	1687525917.150767	14.082558	-34.682797	-1.358679	0.234100	0.234188	0.210825	-0.039979	-0.023889	0.980853	0.296433	0.248777	0.217113	0.019948	0.012006	-0.471085	0.881781
 1687525917.504529	1687525917.455324	14.141668	-34.757262	-1.368012	0.233362	0.233419	0.210254	-0.034164	-0.023970	0.979041	0.326715	0.254106	0.216465	0.018607	0.009440	-0.470281	0.882270
 1687525917.807735	1687525917.757979	14.207800	-34.832114	-1.369565	0.238986	0.239053	0.213841	-0.037247	-0.024770	0.974263	0.301161	0.256298	0.220136	0.019659	0.010659	-0.468180	0.883350
 1687525918.214577	1687525918.161505	14.251423	-34.904249	-1.368299	0.291561	0.291596	0.242073	-0.042186	-0.022046	0.968035	0.362260	0.295989	0.249604	0.019569	0.013540	-0.465413	0.884774
 1687525918.518298	1687525918.465681	14.290904	-34.976106	-1.371658	0.238094	0.238155	0.213720	-0.016322	-0.024785	0.976604	0.342337	0.253443	0.220137	0.014772	0.001393	-0.469165	0.882986
 1687525918.822270	1687525918.768105	14.348509	-35.068155	-1.381295	0.231770	0.231917	0.209449	-0.026696	-0.025128	0.981538	0.234910	0.250161	0.215644	0.017370	0.005850	-0.471373	0.881743
 1687525919.229524	1687525919.169577	14.400407	-35.154823	-1.389458	0.294418	0.294642	0.243294	-0.038459	-0.024001	0.975694	0.311382	0.296074	0.251003	0.019610	0.011360	-0.468809	0.883009
 1687525919.536427	1687525919.472240	14.447864	-35.238401	-1.394189	0.240632	0.240683	0.215232	-0.037546	-0.019102	0.981900	0.316092	0.256192	0.221954	0.017271	0.012052	-0.471517	0.881605
 1687525919.840755	1687525919.780289	14.498351	-35.334923	-1.397391	0.238477	0.238485	0.213716	-0.036387	-0.018237	0.984096	0.307812	0.241516	0.220216	0.016630	0.011726	-0.472480	0.881106
 1687525920.247499	1687525920.185571	14.537095	-35.416276	-1.400961	0.288860	0.288852	0.240938	-0.039258	-0.020368	0.983047	0.346590	0.271422	0.248590	0.018239	0.012498	-0.472031	0.881305
 1687525920.557551	1687525920.487942	14.581882	-35.490268	-1.404959	0.242742	0.242773	0.216459	-0.031427	-0.016843	0.998087	0.325083	0.249421	0.223205	0.014913	0.009766	-0.478626	0.877838
 1687525920.866205	1687525920.791251	14.640848	-35.580448	-1.402939	0.240040	0.240100	0.214553	-0.034725	-0.019755	0.992992	0.289018	0.238171	0.221103	0.016953	0.010560	-0.476403	0.879000
 1687525921.170133	1687525921.093514	14.691402	-35.656840	-1.403579	0.235423	0.235486	0.211554	-0.034473	-0.021686	0.991401	0.297287	0.241336	0.217956	0.017734	0.010004	-0.475714	0.879364
 1687525921.575645	1687525921.509756	14.748775	-35.740096	-1.404444	0.289490	0.289607	0.241164	-0.046641	-0.020221	0.987693	0.337167	0.280250	0.248786	0.019953	0.015740	-0.474071	0.880120
 1687525921.879818	1687525921.812881	14.804308	-35.821181	-1.411526	0.240420	0.240430	0.215041	-0.040700	-0.022703	0.988175	0.365269	0.249332	0.221696	0.019641	0.012532	-0.474303	0.880053
 1687525922.287381	1687525922.217033	14.859534	-35.903410	-1.420849	0.292006	0.292081	0.242486	-0.047420	-0.024099	0.985468	0.376611	0.287708	0.250312	0.021827	0.015188	-0.473121	0.880596
 1687525922.590471	1687525922.518939	14.920980	-35.995231	-1.426570	0.239877	0.239903	0.214650	-0.037426	-0.024947	0.986451	0.363386	0.257956	0.221346	0.019843	0.010576	-0.473555	0.880477
 1687525922.899390	1687525922.821024	14.975637	-36.076132	-1.432373	0.236331	0.236362	0.212239	-0.038395	-0.026902	0.984608	0.314430	0.257935	0.218785	0.020923	0.010559	-0.472755	0.880882
 1687525923.303139	1687525923.224896	15.039062	-36.154286	-1.439076	0.288234	0.288289	0.240594	-0.043811	-0.031295	0.985606	0.360381	0.298671	0.248320	0.024143	0.011894	-0.473228	0.880529
 1687525923.707159	1687525923.628151	15.095055	-36.213262	-1.439265	0.296936	0.297006	0.244565	-0.055504	-0.024355	0.992581	0.405813	0.325109	0.252552	0.023916	0.018603	-0.476245	0.878790
 1687525924.011415	1687525923.932319	15.152995	-36.275517	-1.421530	0.238508	0.238522	0.213999	-0.053583	-0.029457	0.996396	0.414766	0.260036	0.220575	0.025733	0.016495	-0.477967	0.877846
 1687525924.418125	1687525924.336404	15.212232	-36.355447	-1.424266	0.292358	0.292461	0.242885	-0.038221	-0.026480	0.980005	0.457167	0.312558	0.250774	0.020672	0.010629	-0.470724	0.881974
 1687525924.722237	1687525924.641659	15.266175	-36.424703	-1.429464	0.240882	0.240991	0.215391	-0.037360	-0.029987	0.978743	0.325335	0.267881	0.222066	0.022010	0.009438	-0.470184	0.882244
 1687525925.027630	1687525924.946645	15.317927	-36.496654	-1.442686	0.236491	0.236605	0.212353	-0.036884	-0.026711	0.972660	0.314610	0.274251	0.218807	0.020423	0.010061	-0.467481	0.883710
